id,sku,name,short_description,description,product_status_id,regular_price,discount_price,quantity,taxable,inserted_at,updated_at
33,CLC/Z5/2496,MANISH KUMAR GUPTA,name:MANISH KUMAR GUPTA \n gender:M \n age:25 \n qualification:BSC,"name:MANISH KUMAR GUPTA \n gender:M \n age:25 \n address:1/1B SHYAM, NAGAR \n contact:7905630767 \n qualification:BSC \n caste:OBC",1,1200,1000,8,0,,
34,CLC/Z5/2497,BABITA,name:BABITA \n gender:F \n age:26 \n qualification:MA,name:BABITA \n gender:F \n age:26 \n address:BASTI PURWA KAKWAN KANPUR \n contact:7459046542 \n qualification:MA \n caste:obc,1,1200,1000,8,0,,
35,CLC/Z5/2502,akshat agrawal,name:akshat agrawal \n gender:m \n age:29 \n qualification:12,name:akshat agrawal \n gender:m \n age:29 \n address:11/58 gwaltoli  \n contact:9336453266 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
36,CLC/Z5/2507,subhanshu gupta,name:subhanshu gupta \n gender:m \n age:28 \n qualification:graduation,name:subhanshu gupta \n gender:m \n age:28 \n address:l-4/15 barra 6 kanpur \n contact:9793569081 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
37,CLC/Z5/2509,manasi,name:manasi \n gender:f \n age:19 \n qualification:12,name:manasi \n gender:f \n age:19 \n address:rawatpur champatpur \n contact:7704828105 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
38,CLC/Z5/2510,rajeev kumar,name:rajeev kumar \n gender:m \n age:42 \n qualification:graduation,name:rajeev kumar \n gender:m \n age:42 \n address:12/16 ahirana gwaltoli \n contact:9151173412 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
39,CLC/Z5/2516,dhiraj singh jatav,name:dhiraj singh jatav \n gender:m \n age:42 \n qualification:graduation,name:dhiraj singh jatav \n gender:m \n age:42 \n address:3/305 advesh nagar \n contact:9161521963 \n qualification:graduation \n caste:sc,1,1200,1000,8,0,,
40,CLC/Z5/2520,shivam shukla,name:shivam shukla \n gender:m \n age:26 \n qualification:graduation,name:shivam shukla \n gender:m \n age:26 \n address:4/395 anand nagar \n contact:7408855204 \n qualification:graduation \n caste:GENREL,1,1200,1000,8,0,,
41,CLC/Z5/2527,vinay kumar savita,name:vinay kumar savita \n gender:m \n age:29 \n qualification:graduation,name:vinay kumar savita \n gender:m \n age:29 \n address:24/b hardev nagar \n contact:8840763892 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
42,CLC/Z5/3579,siddik ahmad,name:siddik ahmad \n gender:m \n age:28 \n qualification:b.com,name:siddik ahmad \n gender:m \n age:28 \n address:gardan naka chiptari banda \n contact:9616611592 \n qualification:b.com \n caste:sc,1,1200,1000,8,0,,
43,CLC/Z5/1948,AMIT KUMAR,name:AMIT KUMAR \n gender:M \n age:28 \n qualification:10,name:AMIT KUMAR \n gender:M \n age:28 \n address:SHYAM NAGAR \n contact:8934065835 \n qualification:10 \n caste:sc,1,1200,1000,8,0,,
44,CLC/Z5/2013,vijay nigam,name:vijay nigam \n gender:m \n age:30 \n qualification:10,name:vijay nigam \n gender:m \n age:30 \n address:95 gandhi nagar \n contact:7518111399 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
45,CLC/Z5/2028,pramod singh,name:pramod singh \n gender:m \n age:29 \n qualification:12,name:pramod singh \n gender:m \n age:29 \n address:83 b yadav nagar \n contact:8318925107 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
46,CLC/Z5/2049,arvind pal,name:arvind pal \n gender:m \n age:30 \n qualification:8,name:arvind pal \n gender:m \n age:30 \n address:123/175 pratap ganj \n contact: \n qualification:8 \n caste:obc,1,1200,1000,8,0,,
47,CLC/Z5/2171,akash  ,name:akash   \n gender:m \n age:30 \n qualification:10,name:akash   \n gender:m \n age:30 \n address:130 sanjay nagar \n contact:8419078054 \n qualification:10 \n caste:sc,1,1200,1000,8,0,,
48,CLC/Z5/2224,ajeet kumar,name:ajeet kumar \n gender:m \n age:30 \n qualification:12,name:ajeet kumar \n gender:m \n age:30 \n address:b 180 barra 8 kanpur \n contact:9026106350 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
49,CLC/Z5/2225,suraj singh,name:suraj singh \n gender:m \n age:24 \n qualification:12,name:suraj singh \n gender:m \n age:24 \n address:44/8 juhi safed colony \n contact:9305893585 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
50,CLC/Z5/2236,suresh kumar,name:suresh kumar \n gender:m \n age:27 \n qualification:10,name:suresh kumar \n gender:m \n age:27 \n address:11/14 bazar cantt \n contact:8840350197 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
51,CLC/Z5/2257,mahesh kumar,name:mahesh kumar \n gender:m \n age:34 \n qualification:8,name:mahesh kumar \n gender:m \n age:34 \n address:b-4/35 b ground floor  \n contact:7678468211 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
52,CLC/Z5/2258,santosh kumar,name:santosh kumar \n gender:m \n age:35 \n qualification:8,name:santosh kumar \n gender:m \n age:35 \n address:kevtali kal jaunapur \n contact:9793964453 \n qualification:8 \n caste:general,1,1200,1000,8,0,,
53,CLC/Z5/2259,dharmendra diwakar,name:dharmendra diwakar \n gender:m \n age:26 \n qualification:8,name:dharmendra diwakar \n gender:m \n age:26 \n address:325 ce block shyam nagar \n contact:8858635222 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
54,CLC/Z5/2300,suraj kumar,name:suraj kumar \n gender:m \n age:25 \n qualification:10,name:suraj kumar \n gender:m \n age:25 \n address:4/84 shiv katra gt road \n contact:8726426943 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
55,CLC/Z5/2322,shivam kumar,name:shivam kumar \n gender:m \n age:26 \n qualification:8,name:shivam kumar \n gender:m \n age:26 \n address:3/4 shiv katara kesa \n contact:9695317490 \n qualification:8 \n caste:obc,1,1200,1000,8,0,,
56,CLC/Z5/2323,durga prashad,name:durga prashad \n gender:m \n age:41 \n qualification:5,name:durga prashad \n gender:m \n age:41 \n address:147/ 4 khadepur naubasta \n contact:9450385942 \n qualification:5 \n caste:general,1,1200,1000,8,0,,
57,CLC/Z5/2325,rajesh kumar,name:rajesh kumar \n gender:m \n age:29 \n qualification:5,name:rajesh kumar \n gender:m \n age:29 \n address:12/10 allenganj kanpur \n contact:9369021305 \n qualification:5 \n caste:obc,1,1200,1000,8,0,,
58,CLC/Z5/2340,mahendra kumar,name:mahendra kumar \n gender:m \n age:37 \n qualification:10,name:mahendra kumar \n gender:m \n age:37 \n address:bhartipurwa khdesar \n contact:9935303263 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
59,CLC/Z5/2353,ashish verma,name:ashish verma \n gender:m \n age:35 \n qualification:10,name:ashish verma \n gender:m \n age:35 \n address:136 bajrang vihar kahdepur \n contact:9838070331 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
60,CLC/Z5/1943,DHIRENDRA KUMAR,name:DHIRENDRA KUMAR \n gender:M \n age:33 \n qualification:BA,name:DHIRENDRA KUMAR \n gender:M \n age:33 \n address:53 AZAD NAGAR \n contact:7607720151 \n qualification:BA \n caste:SC,1,1200,1000,8,0,,
61,CLC/Z5/2416,sanjai kumar rajpoot,name:sanjai kumar rajpoot \n gender:m \n age:29 \n qualification:12,name:sanjai kumar rajpoot \n gender:m \n age:29 \n address:225/876 ratanpur \n contact:8182082216 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
62,CLC/Z5/2417,swapnil,name:swapnil \n gender:m \n age:28 \n qualification:12,name:swapnil \n gender:m \n age:28 \n address:c-22 gulabi colony \n contact:8896710606 \n qualification:12 \n caste:GENREL,1,1200,1000,8,0,,
63,CLC/Z5/2426,kamlesh kumar,name:kamlesh kumar \n gender:m \n age:23 \n qualification:iti,name:kamlesh kumar \n gender:m \n age:23 \n address:139 maswanpur kanpur \n contact:7275099328 \n qualification:iti \n caste:obc,1,1200,1000,8,0,,
64,CLC/Z5/2462,raj savita ,name:raj savita  \n gender:m \n age:22 \n qualification:graduation,name:raj savita  \n gender:m \n age:22 \n address:v p kathara kanpur \n contact:6306812395 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
65,CLC/Z5/2001,shivam trivedi,name:shivam trivedi \n gender:m \n age:18 \n qualification:12,name:shivam trivedi \n gender:m \n age:18 \n address:zafrabad \n contact:9026060577 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
66,CLC/Z5/2015,rajeev kumar,name:rajeev kumar \n gender:m \n age:30 \n qualification:10,name:rajeev kumar \n gender:m \n age:30 \n address:263 gram post  \n contact:9369531175 \n qualification:10 \n caste:sc,1,1200,1000,8,0,,
67,CLC/Z5/2022,anoop singh,name:anoop singh \n gender:m \n age:35 \n qualification:12,name:anoop singh \n gender:m \n age:35 \n address:1408 baktauri purwa \n contact:9695666629 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
68,CLC/Z5/2027,sanjay singh,name:sanjay singh \n gender:m \n age:40 \n qualification:10,name:sanjay singh \n gender:m \n age:40 \n address:124/88 c block \n contact:9005281284 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
69,CLC/Z5/2030,bhagwati ram,name:bhagwati ram \n gender:m \n age:35 \n qualification:10,name:bhagwati ram \n gender:m \n age:35 \n address:77/151 latush road \n contact:9369971631 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
70,CLC/Z5/2031,hetram,name:hetram \n gender:m \n age:35 \n qualification:8,name:hetram \n gender:m \n age:35 \n address:kahinjari \n contact:7896062809 \n qualification:8 \n caste:general,1,1200,1000,8,0,,
71,CLC/Z5/2045,deepnarayan,name:deepnarayan \n gender:m \n age:25 \n qualification:8,name:deepnarayan \n gender:m \n age:25 \n address:184/4 hanumant vihar \n contact:9159922493 \n qualification:8 \n caste:general,1,1200,1000,8,0,,
72,CLC/Z5/2137,maithali saran,name:maithali saran \n gender:m \n age:45 \n qualification:10,name:maithali saran \n gender:m \n age:45 \n address:bandhur bujurg hameerpur \n contact: \n qualification:10 \n caste:general,1,1200,1000,8,0,,
73,CLC/Z5/2173,rakesh kumar ,name:rakesh kumar  \n gender:m \n age:45 \n qualification:10,name:rakesh kumar  \n gender:m \n age:45 \n address:1061 basant biahr \n contact:9695056234 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
74,CLC/Z5/2180,vinod kumar shukla,name:vinod kumar shukla \n gender:m \n age:55 \n qualification:ba,name:vinod kumar shukla \n gender:m \n age:55 \n address:7 a damodar nagar \n contact:9369777466 \n qualification:ba \n caste:general,1,1200,1000,8,0,,
75,CLC/Z5/2244,sheshpal,name:sheshpal \n gender:m \n age:44 \n qualification:10,name:sheshpal \n gender:m \n age:44 \n address:645 worldbank \n contact:8417908881 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
76,CLC/Z5/2380,satya prakash,name:satya prakash \n gender:m \n age:50 \n qualification:5,name:satya prakash \n gender:m \n age:50 \n address:130 shiv vihar naubasta \n contact:9956489714 \n qualification:5 \n caste:general,1,1200,1000,8,0,,
77,CLC/Z5/2484,jitendra kumar,name:jitendra kumar \n gender:m \n age:50 \n qualification:5,name:jitendra kumar \n gender:m \n age:50 \n address:madhoganj hardoi \n contact: \n qualification:5 \n caste:GENREL,1,1200,1000,8,0,,
78,CLC/Z5/2495,shivam sharma,name:shivam sharma \n gender:m \n age:24 \n qualification:bsc,name:shivam sharma \n gender:m \n age:24 \n address:165 mini lig ambedkar nagr \n contact:9935643882 \n qualification:bsc \n caste:obc,1,1200,1000,8,0,,
79,CLC/Z5/2498,brijesh kumar,name:brijesh kumar \n gender:m \n age:38 \n qualification:10,name:brijesh kumar \n gender:m \n age:38 \n address:trilokpur chaubepur \n contact:7388218814 \n qualification:10 \n caste:OBC,1,1200,1000,8,0,,
80,CLC/Z5/3685,awadh narayan shukla,name:awadh narayan shukla \n gender:m \n age:60 \n qualification:8,name:awadh narayan shukla \n gender:m \n age:60 \n address:lig 8 ganagaganj 3 panki kanpur \n contact:9936268502 \n qualification:8 \n caste:gen,1,1200,1000,8,0,,
81,CLC/Z5/3686,sarvesh kumar singh,name:sarvesh kumar singh \n gender:m \n age:54 \n qualification:5,name:sarvesh kumar singh \n gender:m \n age:54 \n address:lig 8 ganagaganj 3 panki kanpur \n contact:8601868873 \n qualification:5 \n caste:gen,1,1200,1000,8,0,,
82,CLC/Z5/3701,kishor kumar,name:kishor kumar \n gender:m \n age:44 \n qualification:5,name:kishor kumar \n gender:m \n age:44 \n address:62 janap kulgaon kanpur nagar \n contact:8299623083 \n qualification:5 \n caste:obc,1,1200,1000,8,0,,
83,CLC/Z5/3702,kamlesh kumar,name:kamlesh kumar \n gender:m \n age:32 \n qualification:8,name:kamlesh kumar \n gender:m \n age:32 \n address:kishanpur kulgaon kanpur nagar \n contact:9889434582 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
84,CLC/Z5/3757,bhikhkhu,name:bhikhkhu \n gender:m \n age:64 \n qualification:5,name:bhikhkhu \n gender:m \n age:64 \n address:kulgaon kanpur nagar \n contact:6392994544 \n qualification:5 \n caste:obc,1,1200,1000,8,0,,
85,CLC/Z5/2050,prakrati shukla,name:prakrati shukla \n gender:f \n age:23 \n qualification:10,name:prakrati shukla \n gender:f \n age:23 \n address:52 yogendravihar \n contact:8957266467 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
86,CLC/Z5/2122,shaila kamal,name:shaila kamal \n gender:f \n age:29 \n qualification:graduation,name:shaila kamal \n gender:f \n age:29 \n address:131/7 begum purwa \n contact:7985252192 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
87,CLC/Z5/2175,suneeta kumari,name:suneeta kumari \n gender:f \n age:37 \n qualification:ma,name:suneeta kumari \n gender:f \n age:37 \n address:74 e/1 dabouli  \n contact:8853543172 \n qualification:ma \n caste:general,1,1200,1000,8,0,,
88,CLC/Z5/2412,neha,name:neha \n gender:f \n age:17 \n qualification:10,name:neha \n gender:f \n age:17 \n address:rania bazar kanpur \n contact:7068921260 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
89,CLC/Z5/2413,priyanka,name:priyanka \n gender:f \n age:19 \n qualification:10,name:priyanka \n gender:f \n age:19 \n address:chirana \n contact:7388516794 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
90,CLC/Z5/2423,jagnnath bhoj,name:jagnnath bhoj \n gender:m \n age:23 \n qualification:graduation,name:jagnnath bhoj \n gender:m \n age:23 \n address:127/722 juhi hameerpur \n contact:7068832403 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
91,CLC/Z5/1879,punam chauhan,name:punam chauhan \n gender:f \n age:20 \n qualification:bsc,name:punam chauhan \n gender:f \n age:20 \n address:120 barra 7 kanpur \n contact:7084714964 \n qualification:bsc \n caste:obc,1,1200,1000,8,0,,
92,CLC/Z5/1885,rajesh kumar,name:rajesh kumar \n gender:m \n age:20 \n qualification:12,name:rajesh kumar \n gender:m \n age:20 \n address:maharajpur kanpur \n contact:8874154483 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
93,CLC/Z5/1904,prachi kaNOJIYA,name:prachi kaNOJIYA \n gender:F \n age:27 \n qualification:12,name:prachi kaNOJIYA \n gender:F \n age:27 \n address:119/60 nasimabad \n contact:8574955632 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
94,CLC/Z5/1905,aradhna tiwari,name:aradhna tiwari \n gender:f \n age:23 \n qualification:10,name:aradhna tiwari \n gender:f \n age:23 \n address:8/11 new idgah \n contact:6392683466 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
95,CLC/Z5/1907,geeta,name:geeta \n gender:f \n age:25 \n qualification:ma,name:geeta \n gender:f \n age:25 \n address:5/73 kda colomy \n contact:9580723955 \n qualification:ma \n caste:sc,1,1200,1000,8,0,,
96,CLC/Z5/1908,arti,name:arti \n gender:f \n age:33 \n qualification:ba,name:arti \n gender:f \n age:33 \n address:86/243 raypurwa \n contact:8081374917 \n qualification:ba \n caste:sc,1,1200,1000,8,0,,
97,CLC/Z5/1909,sandeepa,name:sandeepa \n gender:f \n age:24 \n qualification:graduation,name:sandeepa \n gender:f \n age:24 \n address:g/86 gopal nagar \n contact:6386749694 \n qualification:graduation \n caste:sc,1,1200,1000,8,0,,
98,CLC/Z5/1918,janki,name:janki \n gender:f \n age:40 \n qualification:12,name:janki \n gender:f \n age:40 \n address:sanjay nagar dada nagar \n contact:7703078294 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
99,CLC/Z5/1920,uma devi,name:uma devi \n gender:f \n age:25 \n qualification:8,name:uma devi \n gender:f \n age:25 \n address:83/82 juhi kachi bsti \n contact:9682474723 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
100,CLC/Z5/1921,sivani samudre,name:sivani samudre \n gender:f \n age:18 \n qualification:8,name:sivani samudre \n gender:f \n age:18 \n address:83/82 juhi kachi bsti \n contact:8009548453 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
101,CLC/Z5/1924,komal sharma,name:komal sharma \n gender:f \n age:30 \n qualification:mcom,name:komal sharma \n gender:f \n age:30 \n address:11/25 nagar mha palika \n contact:8887954291 \n qualification:mcom \n caste:obc,1,1200,1000,8,0,,
102,CLC/Z5/1925,sangeeta gautam,name:sangeeta gautam \n gender:f \n age:35 \n qualification:10,name:sangeeta gautam \n gender:f \n age:35 \n address:635 b barra word bank \n contact:9118700259 \n qualification:10 \n caste:sc,1,1200,1000,8,0,,
103,CLC/Z5/1928,manjesh dubey,name:manjesh dubey \n gender:f \n age:42 \n qualification:12,name:manjesh dubey \n gender:f \n age:42 \n address:37 girija bag unnao \n contact:9935541954 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
104,CLC/Z5/1929,soni jaiswar,name:soni jaiswar \n gender:f \n age:40 \n qualification:ma,name:soni jaiswar \n gender:f \n age:40 \n address:45/15 pryag narayan  \n contact:9455857783 \n qualification:ma \n caste:obc,1,1200,1000,8,0,,
105,CLC/Z5/1930,pooja,name:pooja \n gender:f \n age:26 \n qualification:8,name:pooja \n gender:f \n age:26 \n address:250 babu purwa \n contact:8546081996 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
106,CLC/Z5/1931,nidhi bhagoriya,name:nidhi bhagoriya \n gender:f \n age:30 \n qualification:12,name:nidhi bhagoriya \n gender:f \n age:30 \n address:cmo campus jhansi \n contact:7860486286 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
107,CLC/Z5/1932,preeti,name:preeti \n gender:f \n age:30 \n qualification:12,name:preeti \n gender:f \n age:30 \n address:139 b lal kurti  \n contact:6388835351 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
108,CLC/Z5/1934,raj rani,name:raj rani \n gender:f \n age:35 \n qualification:8,name:raj rani \n gender:f \n age:35 \n address:89/33 dalel purwa \n contact:930768150 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
109,CLC/Z5/1935,anil kumar,name:anil kumar \n gender:m \n age:38 \n qualification:8,name:anil kumar \n gender:m \n age:38 \n address:89/33 dalel purwa \n contact:9307686150 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
110,CLC/Z5/1936,suneeta,name:suneeta \n gender:f \n age:28 \n qualification:5,name:suneeta \n gender:f \n age:28 \n address:sanjay nagar dada nagar \n contact:9260907589 \n qualification:5 \n caste:sc,1,1200,1000,8,0,,
111,CLC/Z5/1939,raja balmiki,name:raja balmiki \n gender:m \n age:20 \n qualification:8,name:raja balmiki \n gender:m \n age:20 \n address:107/14 jwahhar nagar \n contact:8543932892 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
